date,btc_price,btc_mcap,alt_mcap,total_mcap,btc_dominance,alt_share,eth_btc,n_alts
2019-07-28,9529.78879193454,170049120676.19733,80102855000.47432,250151975676.67163,0.6797832406328485,0.32021675936715155,0.022133495837766293,10
2019-07-29,9504.15891595558,169611741059.69104,79779953193.2749,249391694252.96594,0.6801018035815116,0.3198981964184884,0.02218405130234582,10
2019-07-30,9589.10920601987,171144789262.24023,80811161030.56543,251955950292.80566,0.679264724898728,0.320735275101272,0.021902927198885192,10
2019-07-31,10059.0040189947,179552893039.96872,82663957096.13718,262216850136.1059,0.6847496373584316,0.31525036264156836,0.021680898038295624,10
2019-08-01,10400.3070143776,185663600899.71167,82145172305.93675,267808773205.64844,0.6932693006182509,0.30673069938174913,0.020898728721640662,10
2019-08-02,10529.6944544126,187995636118.57104,81629561976.37866,269625198094.9497,0.6972480222429639,0.3027519777570361,0.020671748162813103,10
2019-08-03,10810.4216686148,193031076581.09784,82660359029.3115,275691435610.4093,0.7001707403558152,0.29982925964418483,0.020520505423542376,10
2019-08-04,10986.5089291058,196198228092.13153,83208510770.66386,279406738862.7954,0.7021957626744143,0.2978042373255857,0.02027837262542879,10
2019-08-05,11790.0239375804,210568558007.91815,84783880849.46886,295352438857.387,0.7129399669849777,0.28706003301502225,0.01970309051577054,10
2019-08-06,11423.4970017534,204045416188.37363,81993292838.69246,286038709027.0661,0.7133489620422879,0.2866510379577121,0.019760084694688995,10
2019-08-07,11967.2735473407,213781188501.16107,82065785659.14009,295846974160.30115,0.72260731788092,0.27739268211907997,0.018888422319388448,10
2019-08-08,11938.2346108708,213283632611.2499,80619712284.59761,293903344895.84753,0.7256931107294224,0.27430688927057756,0.018474259261083294,10
2019-08-09,11858.3410984804,211878077389.7985,76753521634.31502,288631599024.1135,0.7340778975904758,0.2659221024095242,0.017693691397131537,10
2019-08-10,11303.7305618936,201989948339.88336,77236937203.9606,279226885543.844,0.7233900415659188,0.2766099584340812,0.01825276869265553,10
2019-08-11,11530.195242256,206058769073.2262,80004096498.477,286062865571.7032,0.7203268717224552,0.27967312827754476,0.01871518479299172,10
2019-08-12,11384.6962465809,203477450140.01297,78463373856.51987,281940823996.53284,0.7217026865982176,0.27829731340178243,0.018531236415336612,10
2019-08-13,10867.05475827,194247026152.71277,77839674819.89072,272086700972.6035,0.7139159152518505,0.2860840847481495,0.01919541522391335,10
2019-08-14,10024.3795917008,179203376208.94943,69837000367.83365,249040376576.78308,0.7195755912041765,0.28042440879582353,0.018592852798399798,10
2019-08-15,10310.0858696669,184331110834.93024,70759161030.57175,255090271865.50198,0.7226112916298119,0.27738870837018814,0.018236185308898447,10
2019-08-16,10373.3219028054,185480750975.0089,69694767509.0932,255175518484.1021,0.7268751801774617,0.27312481982253833,0.01788992365394827,10
2019-08-17,10207.1555616598,182525936050.27747,69834197527.9052,252360133578.18268,0.7232756357443036,0.27672436425569635,0.01817819522686297,10
2019-08-18,10331.3099760374,184762356323.27872,73698313615.70491,258460669938.98364,0.7148567569947748,0.2851432430052252,0.01884622206869898,10
2019-08-19,10884.6297744009,194679955535.78104,74757155067.9039,269437110603.68494,0.7225432127727045,0.2774567872272955,0.018628748911983316,10
2019-08-20,10771.3923793688,192675218123.9638,72589761654.31705,265264979778.28085,0.7263500002337644,0.2736499997662356,0.018262989138775165,10
2019-08-21,10096.8302238457,180626030877.0156,69590956422.11473,250216987299.1303,0.7218775704508029,0.2781224295491971,0.018470874570954067,10
2019-08-22,10119.7145248393,181053252826.25583,71429607761.66907,252482860587.9249,0.7170912607876037,0.28290873921239634,0.018932954358550098,10
2019-08-23,10414.1441725891,186340852608.8203,72681223261.38763,259022075870.20795,0.719401433189783,0.280598566810217,0.01868845884665074,10
2019-08-24,10147.0871548802,181582680924.55023,71458117891.80571,253040798816.35596,0.7176023857573008,0.28239761424269916,0.01883440521792102,10
2019-08-25,10100.3567783752,180766007715.36856,70380574928.04819,251146582643.41675,0.7197629599922687,0.2802370400077313,0.018447317553603904,10
2019-08-26,10362.6434723553,185477896690.726,70896933417.60179,256374830108.32782,0.7234637527106493,0.27653624728935067,0.018197075474035724,10
2019-08-27,10168.221571654,182015155352.97937,70403432368.62369,252418587721.60306,0.7210845960113171,0.27891540398868286,0.018379152321426933,10
2019-08-28,9724.79997808299,174096090423.8244,66021893648.98154,240117984072.80594,0.7250439449426532,0.27495605505734677,0.01780764621145323,10
2019-08-29,9482.31173495032,169774555309.59164,64550755737.90975,234325311047.5014,0.7245250397861445,0.27547496021385554,0.017794804375347507,10
2019-08-30,9577.67882349503,171501195666.0512,64572479256.15588,236073674922.2071,0.7264731898741598,0.27352681012584024,0.017579670304803195,10
2019-08-31,9605.02446142607,172010786445.15015,65229729079.07463,237240515524.2248,0.7250481059909264,0.2749518940090736,0.017925785672772934,10
