date,open,high,low,close,volume_btc,sma20,sma50,sma200,ema12,ema26,rsi14,macd,macd_signal,macd_hist,bb_mid,bb_upper,bb_lower,bb_pctb,bb_width,obv
2011-02-06,0.525137,0.911671,0.525137,0.898,0.0,0.277597,,,0.408685,0.287158,85.220344,0.121527,0.070627,0.0509,0.277597,0.643992,-0.088798,1.346631,2.639765,0.0
2011-02-13,0.889421,1.078703,0.889421,1.05,0.0,0.326997,,,0.507349,0.343665,87.583218,0.163684,0.089238,0.074445,0.326997,0.811258,-0.157264,1.246501,2.961871,0.0
2011-02-20,1.070013,1.070013,0.865,0.865,0.0,0.367194,,,0.562372,0.382283,72.409716,0.180089,0.107409,0.072681,0.367194,0.88853,-0.154142,0.977433,2.83957,0.0
2011-02-27,0.835747,0.989095,0.835747,0.895033,0.0,0.407088,,,0.613551,0.420264,73.220818,0.193287,0.124584,0.068702,0.407088,0.960769,-0.146593,0.940637,2.720204,0.0
2011-03-06,0.860221,0.9399,0.860221,0.884771,0.0,0.446227,,,0.655277,0.454672,72.437202,0.200605,0.139788,0.060817,0.446227,1.018464,-0.126011,0.883184,2.564786,0.0
2011-03-13,0.877584,0.92067,0.86,0.89249,0.0,0.485101,,,0.691771,0.487103,72.674095,0.204668,0.152764,0.051904,0.485101,1.067596,-0.097395,0.849693,2.401544,0.0
2011-03-20,0.893925,0.893925,0.7415,0.7415,0.0,0.512551,,,0.699422,0.505947,61.533438,0.193475,0.160906,0.032568,0.512551,1.089015,-0.063914,0.698581,2.249397,0.0
2011-03-27,0.75897,0.88377,0.75897,0.822,0.0,0.536651,,,0.71828,0.529359,64.645237,0.188921,0.166509,0.022412,0.536651,1.122471,-0.04917,0.743547,2.183247,0.0
2011-04-03,0.794741,0.794741,0.77411,0.779,0.0,0.561649,,,0.727622,0.54785,61.7707,0.179771,0.169162,0.010609,0.561649,1.144023,-0.020726,0.686608,2.073804,0.0
2011-04-10,0.68,0.7538,0.68,0.733157,0.0,0.584469,,,0.728473,0.561577,58.770293,0.166896,0.168709,-0.001812,0.584469,1.156069,0.012869,0.630063,1.955964,0.0
2011-04-17,0.770114,1.098122,0.770114,1.098122,0.0,0.625807,,,0.785342,0.601321,70.892152,0.184021,0.171771,0.01225,0.625807,1.219988,0.031626,0.89745,1.898928,0.0
2011-04-24,1.149433,1.828852,1.142126,1.631984,0.0,0.697264,,,0.915595,0.677666,80.106033,0.237928,0.185003,0.052926,0.697264,1.403895,-0.009367,1.161392,2.026868,0.0
2011-05-01,1.564484,3.5,1.564484,3.094228,0.0,0.840982,,,1.250769,0.856671,89.711973,0.394098,0.226822,0.167276,0.840982,2.07395,-0.391985,1.413748,2.932208,0.0
2011-05-08,3.2,3.848668,3.2,3.848668,0.0,1.021411,,,1.650446,1.0783,91.888286,0.572146,0.295886,0.276259,1.021411,2.789748,-0.746926,1.299411,3.462538,0.0
2011-05-15,3.80409,8.139035,3.80409,6.924925,0.0,1.354409,,,2.461904,1.511384,95.794653,0.950521,0.426813,0.523707,1.354409,4.442987,-1.734169,1.401793,4.560777,0.0
2011-05-22,7.885141,7.885141,5.618096,6.711956,0.0,1.675008,,,3.115758,1.896611,92.474482,1.219147,0.58528,0.633867,1.675008,5.50208,-2.152063,1.158068,4.569615,0.0
2011-05-29,7.065257,8.782155,7.065257,8.400953,0.0,2.078906,,,3.928865,2.378414,94.19335,1.550451,0.778314,0.772137,2.078906,6.840841,-2.683029,1.163811,4.581193,0.0
2011-06-05,8.779342,18.312739,8.721576,16.543342,0.0,2.886734,,,5.869554,3.427668,97.343474,2.441886,1.111029,1.330857,2.886734,10.718529,-4.945062,1.37187,5.42606,0.0
2011-06-12,18.402099,29.029921,14.749747,18.850145,0.0,3.807121,,,7.866568,4.570074,97.720734,3.296494,1.548122,1.748372,3.807121,14.185931,-6.57169,1.224699,5.452315,0.0
2011-06-19,19.542329,19.542329,15.436369,17.510717,0.0,4.6588,,,9.350283,5.52864,89.75074,3.821643,2.002826,1.818817,4.6588,16.497644,-7.180045,1.042786,5.082358,0.0
2011-06-26,17.510717,17.510717,16.361342,16.361342,0.0,5.431967,2.296611,,10.428908,6.331062,83.460339,4.097845,2.42183,1.676015,5.431967,18.172778,-7.308844,0.928912,4.691049,0.0
2011-07-03,16.752286,16.961835,15.382844,15.457551,0.0,6.152344,2.604045,,11.202545,7.007099,78.784369,4.195446,2.776553,1.418893,6.152344,19.438225,-7.133537,0.850192,4.318965,0.0
2011-07-10,13.852797,14.797289,12.964818,14.622938,0.0,6.840241,2.895493,,11.728759,7.571235,74.626361,4.157524,3.052747,1.104777,6.840241,20.382058,-6.701576,0.787358,3.959456,0.0
2011-07-17,14.310155,14.310155,13.258135,13.258135,0.0,7.458396,3.159434,,11.964048,7.992487,68.280223,3.971561,3.23651,0.735051,7.458396,20.986926,-6.070134,0.714352,3.627732,0.0
2011-07-24,13.630521,13.992515,13.611808,13.992515,0.0,8.113783,3.438066,,12.27612,8.436933,69.769901,3.839186,3.357045,0.482141,8.113783,21.574817,-5.34725,0.718361,3.318066,0.0
2011-07-31,14.033425,14.033425,13.372906,13.372906,0.0,8.737804,3.704222,,12.444856,8.802561,66.914518,3.642295,3.414095,0.2282,8.737804,21.956884,-4.481276,0.675319,3.025721,0.0
2011-08-07,13.019114,13.019114,6.96417,8.501793,0.0,9.125819,3.872939,,11.838231,8.780282,49.695496,3.057949,3.342866,-0.284917,9.125819,21.828764,-3.577126,0.475438,2.783957,0.0
2011-08-14,7.775338,10.806821,7.775338,10.806821,0.0,9.62506,4.087796,,11.679553,8.930396,55.527434,2.749157,3.224124,-0.474968,9.62506,21.755284,-2.505164,0.548711,2.52055,0.0
2011-08-21,11.130697,11.85,10.9,11.7,2.587427,10.17111,4.320563,,11.682698,9.135552,57.57967,2.547147,3.088729,-0.541582,10.17111,21.623628,-1.281408,0.566749,2.25197,2.587427
2011-08-28,11.7,11.7,10.0,10.0,3.485154,10.634452,4.519333,,11.423822,9.199585,52.604028,2.224237,2.91583,-0.691594,10.634452,21.24069,0.028214,0.470091,1.994694,-0.897728
2011-09-04,10.0,10.0,5.25,8.89,245.440225,11.024046,4.695879,,11.034003,9.176653,49.59075,1.85735,2.704134,-0.846784,11.024046,20.735146,1.312946,0.390123,1.761803,-246.337953
2011-09-11,8.89,8.89,7.4,7.4,30.86,11.312447,4.842639,,10.474926,9.045049,45.798318,1.429877,2.449283,-1.019406,11.312447,20.198241,2.426653,0.279848,1.570976,-277.197953
2011-09-18,7.4,7.4,4.8,4.92,359.684968,11.403735,4.939817,,9.620322,8.73949,40.277205,0.880832,2.135593,-1.254761,11.403735,19.98213,2.825341,0.122089,1.504488,-636.882921
2011-09-25,4.9,6.05,4.9,6.05,294.175559,11.513802,5.058874,,9.071041,8.540268,43.612769,0.530773,1.814629,-1.283856,11.513802,19.751343,3.276261,0.16836,1.430898,-342.707362
2011-10-02,6.06,6.06,4.8,4.82,193.950789,11.408556,5.153234,,8.417035,8.264693,40.932904,0.152342,1.482171,-1.329829,11.408556,19.926925,2.890187,0.113274,1.49333,-536.658151
2011-10-09,4.85,6.25,3.89,3.89,619.301122,11.267458,5.228734,,7.720568,7.940641,38.98247,-0.220073,1.141723,-1.361796,11.267458,20.176841,2.358075,0.085973,1.581436,-1155.959273
2011-10-16,3.99,4.51,3.93,4.05,496.702804,11.04991,5.305884,,7.155865,7.652446,39.516441,-0.49658,0.814062,-1.310642,11.04991,20.428757,1.671064,0.126825,1.697543,-659.256469
2011-10-23,3.92,3.92,2.22,2.27,113.675673,10.336243,5.344484,,6.404194,7.253746,35.766501,-0.849552,0.481339,-1.330891,10.336243,20.098788,0.573698,0.086878,1.888993,-772.932142
2011-10-30,2.99,4.4,2.66,3.5,786.299989,9.568736,5.408903,,5.957395,6.975691,40.003352,-1.018296,0.181412,-1.199708,9.568736,18.938931,0.198541,0.176168,1.958502,13.367847
2011-11-06,3.25,3.55,2.95,2.95,531.752202,8.8407,5.462368,,5.494719,6.677491,38.771836,-1.182773,-0.091425,-1.091348,8.8407,17.886524,-0.205124,0.174397,2.046404,-518.384355
2011-11-13,2.95,3.35,2.95,3.35,325.713969,8.190133,5.523941,,5.164762,6.431011,40.213386,-1.266249,-0.32639,-0.939859,8.190133,16.841811,-0.461545,0.220278,2.112708,-192.670386
2011-11-20,2.95,3.0,2.37,2.37,451.689031,7.535755,5.567284,,4.734799,6.130195,37.861445,-1.395397,-0.540191,-0.855205,7.535755,15.863444,-0.791934,0.189845,2.21018,-644.359417
2011-11-27,2.45,15.0,2.25,2.77,818.042249,6.943109,5.618287,,4.432522,5.881292,39.418886,-1.44877,-0.721907,-0.726863,6.943109,14.845155,-0.958938,0.235948,2.276227,173.682833
2011-12-04,2.67,3.48,2.66,2.93,623.408056,6.426702,5.672085,,4.201365,5.662677,40.065982,-1.461313,-0.869788,-0.591525,6.426702,13.951377,-1.097973,0.267651,2.341691,797.090889
2011-12-11,2.82,3.5,2.82,3.27,942.462752,5.890576,5.732186,,4.058078,5.485442,41.496061,-1.427364,-0.981303,-0.446061,5.890576,12.67406,-0.892908,0.306841,2.303165,1739.553641
2011-12-18,3.37,3.6,3.25,3.5,437.132148,5.396931,5.796186,,3.97222,5.338372,42.495649,-1.366153,-1.058273,-0.30788,5.396931,11.311897,-0.518036,0.33965,2.191974,2176.685789
2011-12-25,3.5,4.75,3.5,4.27,459.812233,5.185341,5.875126,,4.018032,5.259234,45.832395,-1.241202,-1.094859,-0.146343,5.185341,10.94153,-0.570848,0.420491,2.220177,2636.498021
2012-01-01,4.27,5.0,4.21,5.0,360.581479,4.895,5.967391,,4.169104,5.240031,48.861981,-1.070927,-1.090073,0.019145,4.895,10.041181,-0.251181,0.510202,2.102628,2997.0795
2012-01-08,5.0,7.0,4.93,7.0,348.298975,4.66,6.098543,,4.604626,5.370399,56.10544,-0.765773,-1.025213,0.25944,4.66,8.889288,0.430712,0.776642,1.815145,3345.378476
2012-01-15,6.99,7.38,6.23,7.15,399.325314,4.5175,6.232,,4.996222,5.502221,56.601939,-0.505999,-0.92137,0.415371,4.5175,8.170246,0.864754,0.860345,1.617154,3744.70379
2012-01-22,6.2,7.1,5.52,6.79,731.836776,4.4125,6.34984,,5.272188,5.597612,54.994182,-0.325424,-0.802181,0.476756,4.4125,7.654036,1.170964,0.866724,1.469251,3012.867014
2012-01-29,6.5,6.86,3.8,5.5,393.194037,4.3175,6.43884,,5.307236,5.590382,49.5616,-0.283146,-0.698374,0.415228,4.3175,7.304632,1.330368,0.697932,1.383732,2619.672977
2012-02-05,5.3,6.5,3.8,5.6,659.760941,4.3515,6.53354,,5.352277,5.591094,49.974153,-0.238818,-0.606463,0.367645,4.3515,7.380475,1.322525,0.706093,1.392152,3279.433918
2012-02-12,5.6,5.9,5.2,5.67,605.41239,4.3325,6.629039,,5.401157,5.596939,50.28072,-0.195782,-0.524326,0.328544,4.3325,7.323145,1.341855,0.723614,1.380563,3884.846308
2012-02-19,5.53,5.8,4.14,4.38,1003.286546,4.3105,6.698944,,5.244056,5.506796,44.828634,-0.262739,-0.472009,0.20927,4.3105,7.292938,1.328062,0.511652,1.383802,2881.559762
2012-02-26,4.72,5.22,4.3,4.98,1662.84575,4.365,6.780694,,5.203432,5.467774,47.670813,-0.264342,-0.430476,0.166134,4.365,7.354538,1.375462,0.602859,1.369777,4544.405513
2012-03-04,4.97,5.1,4.6,4.81,1768.196571,4.403,6.862064,,5.142904,5.41905,46.93308,-0.276146,-0.39961,0.123464,4.403,7.394876,1.411124,0.568018,1.359017,2776.208942
2012-03-11,4.8,5.09,4.77,5.0,1931.061527,4.5395,6.945624,,5.120919,5.388009,47.903466,-0.26709,-0.373106,0.106016,4.5395,7.374661,1.704339,0.581212,1.249107,4707.270469
2012-03-18,4.85,5.44,4.85,5.25,3320.561543,4.627,7.035044,,5.140777,5.377786,49.219269,-0.237009,-0.345886,0.108878,4.627,7.436335,1.817665,0.61088,1.214323,8027.832012
2012-03-25,5.24,5.37,4.54,4.54,1700.831564,4.7065,7.111181,,5.04835,5.315728,45.689839,-0.267378,-0.330185,0.062807,4.7065,7.409486,2.003514,0.469201,1.148618,6327.000449
2012-04-01,4.6,4.97,4.54,4.89,1591.676465,4.7835,7.187018,,5.023989,5.284192,47.681516,-0.260204,-0.316188,0.055985,4.7835,7.414304,2.152696,0.520241,1.09995,7918.676914
2012-04-08,4.8,5.04,4.69,4.76,2971.013345,4.903,7.249579,,4.983375,5.245363,46.992192,-0.261988,-0.305348,0.04336,4.903,7.290284,2.515716,0.47005,0.973805,4947.663569
2012-04-15,4.7,5.01,4.7,4.99,3417.665116,5.014,7.287494,,4.984394,5.226448,48.413151,-0.242053,-0.292689,0.050636,5.014,7.191479,2.836521,0.494489,0.86856,8365.328685
2012-04-22,4.93,5.43,4.93,5.17,2986.454493,5.126,7.313921,,5.012949,5.222266,49.552896,-0.209317,-0.276015,0.066698,5.126,7.082399,3.169601,0.511245,0.763324,11351.783179
2012-04-29,5.2,5.25,4.81,4.91,6305.55444,5.208,7.273622,,4.997111,5.199135,47.906448,-0.202025,-0.261217,0.059192,5.208,6.974631,3.441369,0.415659,0.67843,5046.228738
2012-05-06,4.92,5.15,4.86,5.08,4888.391414,5.287,7.240983,,5.009863,5.190311,49.09736,-0.180448,-0.245063,0.064615,5.287,6.873141,3.700859,0.434747,0.600016,9934.620152
2012-05-13,5.05,5.08,4.87,4.94,3801.056734,5.3205,7.171764,,4.999115,5.171769,48.121696,-0.172654,-0.230581,0.057927,5.3205,6.846468,3.794532,0.375325,0.573618,6133.563419
2012-05-20,4.93,5.08,4.88,5.03,3215.903507,5.322,6.941497,,5.003866,5.161268,48.825729,-0.157401,-0.215945,0.058544,5.322,6.846764,3.797236,0.404247,0.573004,9349.466925
2012-05-27,5.04,5.12,5.0,5.07,4072.162541,5.2255,6.665894,,5.014041,5.154507,49.155983,-0.140466,-0.20085,0.060383,5.2255,6.543536,3.907464,0.441011,0.504463,13421.629467
2012-06-03,5.08,5.24,4.95,5.19,4053.673683,5.1275,6.41948,,5.041111,5.157136,50.194423,-0.116025,-0.183885,0.06786,5.1275,6.106436,4.148564,0.531922,0.381837,17475.303149
2012-06-10,5.18,5.63,5.14,5.42,6494.091009,5.059,6.200653,,5.099402,5.176608,52.209157,-0.077206,-0.162549,0.085343,5.059,5.694512,4.423488,0.784023,0.25124,23969.394158
2012-06-17,5.48,6.52,5.4,6.19,18400.563383,5.0935,6.015302,,5.267186,5.251674,58.291998,0.015513,-0.126937,0.142449,5.0935,5.878389,4.308611,1.198506,0.308192,42369.957542
2012-06-24,6.13,6.69,5.98,6.4,9128.449153,5.1335,5.850843,,5.441465,5.336735,59.794986,0.10473,-0.080603,0.185334,5.1335,6.082042,4.184958,1.167604,0.36955,51498.406695
2012-07-01,6.35,6.68,5.99,6.52,29015.806457,5.176,5.716081,,5.607394,5.424384,60.667228,0.18301,-0.027881,0.21089,5.176,6.280272,4.071728,1.108546,0.426689,80514.213152
2012-07-08,6.55,6.8,6.36,6.73,11051.753199,5.2935,5.57083,,5.780102,5.521096,62.212236,0.259006,0.029497,0.229509,5.2935,6.526566,4.060434,1.082491,0.465879,91565.966351
2012-07-15,6.77,7.69,6.55,7.57,8568.651906,5.423,5.454772,,6.055471,5.672867,67.680889,0.382604,0.100118,0.282486,5.423,6.994688,3.851312,1.183023,0.579638,100134.618257
2012-07-22,7.57,9.2,7.14,8.42,17708.520846,5.6035,5.453136,,6.419245,5.876358,72.083536,0.542886,0.188672,0.354215,5.6035,7.618725,3.588275,1.198805,0.719274,117843.139103
2012-07-29,8.42,9.0,8.1,8.71,9294.691897,5.789,5.4112,,6.771669,6.086258,73.414199,0.685411,0.28802,0.397391,5.789,8.193312,3.384688,1.10745,0.830648,127137.831001
2012-08-05,8.7,12.0,8.54,10.71,13338.898311,6.062,5.3914,,7.377566,6.428757,80.36524,0.948809,0.420177,0.528631,6.062,9.266332,2.857668,1.225268,1.057186,140476.729311
2012-08-12,10.71,12.49,10.43,11.49,12039.891636,6.4095,5.4212,,8.010248,6.803664,82.308029,1.206584,0.577459,0.629125,6.4095,10.31002,2.50898,1.151259,1.217106,152516.620947
2012-08-19,11.42,16.41,7.1,8.06,21354.053596,6.568,5.4046,,8.017902,6.896726,56.045977,1.121176,0.686202,0.434974,6.568,10.466285,2.669715,0.691366,1.187054,131162.567351
2012-08-26,8.09,10.71,7.86,10.31,23835.233316,6.8455,5.4628,,8.370533,7.149561,64.130962,1.220972,0.793156,0.427815,6.8455,10.972889,2.718111,0.919696,1.205869,154997.800667
2012-09-02,10.31,11.93,9.49,10.18,18457.402894,7.105,5.568,,8.648912,7.374038,63.405272,1.274874,0.8895,0.385374,7.105,11.382988,2.827012,0.859398,1.204219,136540.397774
2012-09-09,10.17,11.15,9.95,10.98,12905.956309,7.3955,5.6666,,9.007541,7.641146,65.95814,1.366395,0.984879,0.381516,7.3955,11.891932,2.899068,0.898594,1.215991,149446.354083
2012-09-16,10.85,11.8,10.38,11.75,15850.187364,7.7375,5.8052,,9.429458,7.945506,68.253699,1.483952,1.084693,0.399259,7.7375,12.460511,3.014489,0.924782,1.220811,165296.541447
2012-09-23,11.75,12.66,11.58,11.99,10337.375965,8.083,5.9672,,9.823387,8.245098,68.956371,1.578289,1.183413,0.394877,8.083,12.985412,3.180588,0.898477,1.213018,175633.917412
2012-09-30,11.99,12.38,11.53,12.22,14524.891146,8.447,6.1306,,10.192097,8.539535,69.649676,1.652562,1.277242,0.375319,8.447,13.44209,3.45191,0.877671,1.18269,190158.808558
2012-10-07,12.21,12.99,11.5,11.71,26309.512186,8.781,6.3194,,10.425621,8.774384,66.123263,1.651236,1.352041,0.299195,8.781,13.710397,3.851603,0.797095,1.122742,163849.296372
2012-10-14,11.7,12.26,10.42,11.79,11098.025896,9.117,6.4852,,10.635525,8.997763,66.410554,1.637762,1.409185,0.228576,9.117,13.9028,4.3312,0.779264,1.049863,174947.322269
2012-10-21,11.78,11.97,11.03,11.32,21631.219345,9.4235,6.6526,,10.740829,9.169781,63.028731,1.571048,1.441558,0.12949,9.4235,13.94174,4.90526,0.709872,0.95893,153316.102924
2012-10-28,11.54,11.7,9.5,10.54,16234.388973,9.6795,6.7964,,10.709932,9.271279,57.770925,1.438654,1.440977,-0.002323,9.6795,13.826313,5.532687,0.603754,0.856824,137081.713951
2012-11-04,10.67,11.05,10.32,10.64,16281.443763,9.902,6.9618,,10.699173,9.372665,58.251758,1.326508,1.418083,-0.091575,9.902,13.742211,6.061789,0.596088,0.775644,153363.157714
2012-11-11,10.63,10.87,10.25,10.82,19906.275638,10.123,7.1228,,10.717762,9.479875,59.153322,1.237887,1.382044,-0.144157,10.123,13.625514,6.620486,0.5995,0.691991,173269.433352
2012-11-18,10.78,11.65,10.72,11.51,16382.41361,10.3725,7.2944,,10.839645,9.630255,62.496726,1.20939,1.347513,-0.138123,10.3725,13.504119,7.240881,0.681615,0.603831,189651.846963
2012-11-25,11.51,12.35,11.03,12.31,24786.240682,10.6515,7.4752,,11.065853,9.828755,65.974216,1.237099,1.32543,-0.088331,10.6515,13.40702,7.89598,0.800941,0.517396,214438.087645
2012-12-02,12.32,12.74,11.75,12.42,23874.8406,10.894,7.6536,,11.274184,10.020699,66.435077,1.253485,1.311041,-0.057556,10.894,13.360588,8.427412,0.809334,0.452834,238312.928245
2012-12-09,12.46,13.59,12.32,13.29,23522.210856,11.1375,7.834,,11.584309,10.262869,69.906772,1.32144,1.313121,0.008319,11.1375,13.539773,8.735227,0.948013,0.431385,261835.139101
2012-12-16,13.3,13.94,13.03,13.27,26969.972285,11.3655,7.9994,,11.843646,10.48562,69.728222,1.358027,1.322102,0.035925,11.3655,13.666356,9.064644,0.913868,0.404884,234865.166815
2012-12-23,13.28,13.62,12.75,13.14,21438.130936,11.487,8.1222,,12.043085,10.68224,68.503461,1.360845,1.329851,0.030994,11.487,13.890898,9.083102,0.843817,0.418542,213427.035879
2012-12-30,13.11,13.29,12.91,13.2,13715.911516,11.5725,8.2432,,12.221072,10.868741,68.776059,1.352331,1.334347,0.017984,11.5725,14.089712,9.055288,0.823274,0.435033,227142.947395
2013-01-06,13.2,13.29,12.77,13.15,13537.888243,11.827,8.3704,,12.363984,11.037723,68.24598,1.326261,1.33273,-0.006469,11.827,13.853683,9.800317,0.826395,0.342721,213605.059151
2013-01-13,13.1,14.19,13.04,13.64,24610.937336,11.9935,8.5332,,12.560294,11.230484,70.634615,1.32981,1.332146,-0.002336,11.9935,14.04135,9.94565,0.902007,0.341493,238215.996487
2013-01-20,13.65,15.7,13.5,15.5,30110.802207,12.2595,8.7312,,13.012557,11.546745,77.540906,1.465812,1.358879,0.106933,12.2595,14.649483,9.869517,1.177934,0.389899,268326.798695
2013-01-27,15.62,19.2,15.45,17.6,39402.744576,12.5905,8.9698,,13.718317,11.995134,82.535108,1.723183,1.43174,0.291443,12.5905,15.854016,9.326984,1.2675,0.518409,307729.543271
2013-02-03,17.6,21.0,17.48,20.29,28952.758758,13.0175,9.288,,14.729345,12.609569,86.634914,2.119777,1.569347,0.55043,13.0175,17.668994,8.366006,1.281738,0.714652,336682.302029
2013-02-10,20.55,23.8,19.9,23.7,24562.651703,13.603,9.6624,,16.109446,13.431082,89.878521,2.678364,1.79115,0.887213,13.603,20.151066,7.054934,1.270991,0.962738,361244.953731
2013-02-17,23.74,27.58,22.42,26.98,41408.258161,14.341,10.1058,,17.781839,14.434706,91.911858,3.347133,2.102347,1.244786,14.341,23.064811,5.617189,1.224397,1.216625,402653.211892
2013-02-24,26.81,31.49,26.29,29.78,31691.927009,15.2445,10.6014,,19.62771,15.571394,93.172755,4.056316,2.493141,1.563175,15.2445,26.159065,4.329935,1.165876,1.431935,434345.138902
2013-03-03,29.79,34.77,29.78,34.33,23463.793214,16.3715,11.183,,21.889601,16.96092,94.636108,4.92868,2.980249,1.948432,16.3715,29.955011,2.787989,1.16104,1.659409,457808.932115
2013-03-10,34.33,49.17,33.0,45.29,48669.014961,18.07,11.998,,25.489662,19.059371,96.552804,6.430291,3.670257,2.760034,18.07,36.376408,-0.236408,1.243456,2.026166,506477.947076
2013-03-17,45.97,48.38,36.0,47.24,24490.883437,19.905,12.845,,28.835868,21.146825,96.7737,7.689043,4.474014,3.215029,19.905,41.825156,-2.015156,1.123513,2.202477,530968.830514
2013-03-24,47.24,76.91,46.98,70.22,55821.953479,22.884,14.1542,,35.202657,24.781875,98.220703,10.420783,5.663368,4.757415,22.884,53.447823,-7.679823,1.27438,2.671196,586790.783993
2013-03-31,70.22,97.0,69.25,96.15,41304.941764,27.1505,15.9774,,44.579172,30.068403,98.848356,14.510769,7.432848,7.077921,27.1505,70.806067,-16.505067,1.290271,3.21582,628095.725757
2013-04-07,95.5,165.1,93.7,164.97,53052.653195,34.8235,19.1734,,63.100838,40.061114,99.426544,23.039724,10.554223,12.485501,34.8235,108.445689,-38.798689,1.383881,4.228305,681148.378951
2013-04-14,164.97,259.34,45.0,91.11,134422.532394,38.7635,20.8974,,67.40994,43.842513,62.917457,23.567427,13.156864,10.410563,38.7635,115.512407,-37.985407,0.841024,3.959854,546725.846557
2013-04-21,91.79,140.2,49.8,118.81,152828.455914,44.083,23.172,,75.317641,49.39566,67.706693,25.921981,15.709888,10.212094,44.083,127.26893,-39.10293,0.949156,3.774059,699554.302471
2013-04-28,118.91,170.28,116.0,135.28,80377.883731,50.1825,25.7788,,84.542619,55.757463,70.173303,28.785157,18.324941,10.460215,50.1825,140.983492,-40.618492,0.968593,3.618831,779932.186202
2013-05-05,135.31,151.65,81.5,116.57,113588.429345,55.3475,28.0096,,89.469909,60.262095,64.176386,29.207814,20.501516,8.706298,55.3475,148.873243,-38.178243,0.827303,3.379583,666343.756857
2013-05-12,116.9,123.97,98.77,114.5,65719.400439,60.4155,30.1982,,93.320692,64.279718,63.529522,29.040974,22.209408,6.831567,60.4155,155.219694,-34.388694,0.785243,3.138406,600624.356418
2013-05-19,115.05,118.98,101.72,116.38,52390.28226,65.5745,32.422,,96.868278,68.138998,63.885555,28.72928,23.513382,5.215898,65.5745,160.768609,-29.619609,0.766852,2.903388,653014.638678
2013-05-26,117.27,130.29,114.03,129.5,47942.31669,71.392,34.9036,,101.888543,72.684257,66.354106,29.204286,24.651563,4.552723,71.392,167.278253,-24.494253,0.803005,2.68619,700956.955368
2013-06-02,130.27,131.0,117.02,123.0,57044.327661,76.86,37.2398,,105.136459,76.411349,64.019375,28.72511,25.466272,3.258838,76.86,171.412609,-17.692609,0.743991,2.460385,643912.627707
2013-06-09,123.35,125.01,90.0,100.17,80547.138163,81.0935,39.1152,,104.372389,78.171249,56.499802,26.201139,25.613246,0.587894,81.0935,171.780693,-9.593693,0.605177,2.236608,563365.489544
2013-06-16,100.17,111.18,93.1,99.37,52462.367154,85.182,40.9722,,103.60279,79.741527,56.250471,23.861263,25.262849,-1.401586,85.182,171.308796,-0.944796,0.582367,2.022183,510903.12239
2013-06-23,98.74,108.18,90.0,100.41,47891.951804,89.188,42.8458,,103.111592,81.272525,56.519102,21.839067,24.578093,-2.739026,89.188,170.168348,8.207652,0.569288,1.815947,558795.074194
2013-06-30,100.4,102.3,86.2,89.53,50196.392539,92.4795,44.485,,101.022116,81.88419,52.862239,19.137926,23.490059,-4.352133,92.4795,167.690993,17.268007,0.480392,1.626555,508598.681655
2013-07-07,89.41,90.16,63.0,73.96,133259.024378,94.8285,45.7958,,96.858714,81.297213,48.069062,15.561501,21.904348,-6.342847,94.8285,164.436366,25.220634,0.3501,1.468079,375339.657277
2013-07-14,73.97,100.0,70.1,90.03,122433.146299,97.841,47.4222,,95.808142,81.944086,52.823663,13.864056,20.296289,-6.432233,97.841,160.827491,34.854509,0.437995,1.287528,497772.803576
2013-07-21,90.02,95.0,77.0,85.93,67216.964928,100.421,48.9266,,94.288428,82.239339,51.527442,12.049089,18.646849,-6.59776,100.421,156.655485,44.186515,0.371156,1.119975,430555.838647
2013-07-28,85.73,94.01,82.0,92.71,58309.912009,102.792,50.551,,94.045593,83.014943,53.557,11.03065,17.123609,-6.09296,102.792,153.228468,52.355532,0.400052,0.981331,488865.750656
2013-08-04,92.72,101.0,90.54,96.38,69876.444046,105.249,52.3174,,94.404733,84.004948,54.663557,10.399785,15.778844,-5.37906,105.249,148.960642,61.537358,0.398551,0.830633,558742.194702
2013-08-11,96.38,98.98,90.0,94.09,58687.164487,106.4425,53.993,,94.356312,84.751989,53.802152,9.604324,14.54394,-4.939617,106.4425,147.485263,65.399737,0.349517,0.771172,500055.030215
2013-08-18,94.0,101.0,93.31,99.3,65172.347874,106.6,55.7754,,95.11688,85.829619,55.51953,9.28726,13.492604,-4.205344,106.6,147.507519,65.692481,0.410774,0.767496,565227.378089
2013-08-25,99.32,114.0,99.0,113.12,91039.239064,104.0075,57.8182,,97.88659,87.851129,59.789623,10.035462,12.801176,-2.765714,104.0075,135.21057,72.80443,0.646019,0.600016,656266.617153
2013-09-01,113.12,134.95,110.27,130.66,95129.877954,105.985,60.1964,,102.928653,91.022156,64.453727,11.906497,12.62224,-0.715743,105.985,138.646776,73.323224,0.877735,0.616347,751396.495107
2013-09-08,130.65,132.0,115.21,118.34,93518.75049,105.9615,62.3234,,105.29963,93.0457,59.254737,12.25393,12.548578,-0.294648,105.9615,138.586988,73.336012,0.689706,0.615799,657877.744617
2013-09-15,118.37,128.79,115.0,125.36,88454.73604,105.4655,64.5862,,108.385841,95.439352,61.176402,12.946489,12.62816,0.318328,105.4655,136.558649,74.372351,0.819918,0.589636,746332.480656
2013-09-22,125.36,128.0,121.16,123.27,57728.284035,105.8005,66.8174,,110.675711,97.500882,60.265104,13.17483,12.737494,0.437336,105.8005,137.503387,74.097613,0.775519,0.599296,688604.196622
